setting,mode,controller,rows,episodes,success,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift,success_stderr
event0.55,abrupt_bump,calibration_state,3,24,1.0,0.0015430239812136471,0.02609807739979488,0.19044843833163796,3.45380274144175,0.31464079296751024,1.4302635958800176,4.6304029253475994e-05,0.0005208333333333333,3.0,0.06617690149189874,0.8333333333333334,0.7963483112989159,0.0
event0.55,abrupt_bump,frozen_start_calibration,3,24,0.9166666666666666,0.039093541854838924,0.1100559249106005,0.17534157854716012,3.7011331077892904,0.7991692918863285,1.1331264608678306,0.0001330293648726812,0.0,3.0,0.12000287582251529,2.2569444444444446,0.7963483112989159,0.07795119555779044
event0.55,abrupt_bump,oracle,3,24,1.0,0.0014963959917604493,0.02790629026376631,0.1948214447821818,3.3694180043292015,0.0,1.3582292184450269,7.371208519066702e-06,0.0,3.0,0.06508049436219608,0.75,0.7963483112989159,0.0
event0.55,abrupt_bump,windowed_sysid,3,24,1.0,0.00650226703645308,0.026574338075503617,0.16829931805286538,3.866813494476317,0.3942493031879159,2.2868200872429676,0.00012065416281708559,0.011458333333333334,3.0,0.05500975534142877,0.6527777777777778,0.7963483112989159,0.0
event0.55,alternating,calibration_state,3,24,1.0,0.0017686686143201724,0.020789831566754822,0.22504898671250737,3.2664709434745287,0.31939272897433874,1.4385962121459397,2.326059377970008e-05,0.0020833333333333333,3.0,0.0027290342592396362,0.013888888888888888,0.6942402818463641,0.0
event0.55,alternating,frozen_start_calibration,3,24,0.8333333333333334,0.034915581797359714,0.10234204050223573,0.19959155203839765,3.63405793319739,0.6942402818463642,1.1289721358156528,9.843708906023828e-05,0.0,3.0,0.009635303716195684,0.1111111111111111,0.6942402818463641,0.12898223186577332
event0.55,alternating,oracle,3,24,1.0,0.0015121857523066947,0.025610265225047547,0.2292846916029547,3.213014479141479,0.0,1.248099252204422,1.5405269164317942e-06,0.0,3.0,0.004536605842914328,0.027777777777777776,0.6942402818463641,0.0
event0.55,alternating,windowed_sysid,3,24,1.0,0.004174689218578002,0.023046802077778424,0.19830641306858843,3.6987255122171194,0.4275638394260512,3.2493447827887665,0.00010285019069829146,0.013541666666666667,3.0,0.007670429834300316,0.013888888888888888,0.6942402818463641,0.0
event0.55,drift_burst,calibration_state,3,24,1.0,0.0013827091093417015,0.0369153628686595,0.13157861934147908,3.1654309987238336,0.1168212196630962,1.150016184960785,5.058264371667438e-06,0.0,9.0,0.09001553603353031,0.9583333333333334,0.2314708719297426,0.0
event0.55,drift_burst,frozen_start_calibration,3,24,1.0,0.00221331446039909,0.04323894089424043,0.13009635982379517,3.2044343824657204,0.2316515920819601,1.1110890727769833,1.7904650585755956e-05,0.0,9.0,0.09104803213578844,1.0416666666666667,0.2314708719297426,0.0
event0.55,drift_burst,oracle,3,24,1.0,0.0013895243442231737,0.038685664281334936,0.13240315890219476,3.144664757198447,0.0,1.123703518130758,3.449747708501302e-06,0.0,9.0,0.08814758783656919,1.0416666666666667,0.2314708719297426,0.0
event0.55,drift_burst,windowed_sysid,3,24,1.0,0.0029866932732480005,0.035045365457705084,0.11471226001788902,3.623206344060341,0.3997827751657696,3.7888323670449746,7.034615320595211e-05,0.010416666666666666,9.0,0.07337989697317018,0.8333333333333334,0.2314708719297426,0.0
event0.55,late_bump,calibration_state,3,24,1.0,0.0016694483221605817,0.03819599276450219,0.23695266618915933,3.248142988191413,0.39190836070923085,1.3648743989152783,1.8350756787203165e-05,0.0010416666666666667,1.0,0.06288117403421468,0.9583333333333334,0.5528474685699384,0.0
event0.55,late_bump,frozen_start_calibration,3,24,0.9583333333333334,0.023396100501882244,0.07808406334028152,0.23028612870961976,3.3291761428725906,0.5473042849210081,1.1427706871288634,3.9848106935709327e-05,0.0,1.0,0.06292096147085459,0.9583333333333334,0.5528474685699384,0.03897559777889522
event0.55,late_bump,oracle,3,24,1.0,0.0015047960142050142,0.041496021800157545,0.23904519842480146,3.22159205621319,0.0,1.224189182906591,3.568155479765238e-06,0.0,1.0,0.06288669054282263,0.9583333333333334,0.5528474685699384,0.0
event0.55,late_bump,windowed_sysid,3,24,1.0,0.013191818582074868,0.04163280273029324,0.2044862479942057,3.7181860544688816,0.4596304308944648,3.0597364782193495,9.182171500296646e-05,0.010937500000000001,1.0,0.016581565975895177,0.125,0.5528474685699384,0.0
event1.0,abrupt_bump,calibration_state,3,24,0.9583333333333334,0.013645425129140284,0.04376088448532184,0.18591313279697105,3.9429532285711715,0.42321619115170583,1.6912629478923655,0.0002911374038949009,0.0390625,3.0,0.06359511581645717,0.9236111111111112,1.223813456638567,0.03897559777889522
event1.0,abrupt_bump,frozen_start_calibration,3,24,0.3333333333333333,0.20179925837240065,0.31343179918296166,0.16133515237211335,4.285717088847018,1.2264594785053313,1.1331264608678306,0.00020250809771870542,0.0,3.0,0.24063805666656313,6.0625,1.223813456638567,0.16098763771484473
event1.0,abrupt_bump,oracle,3,24,0.9583333333333334,0.011923538262745862,0.043244753432897125,0.19532329186559785,3.7392481386179717,0.0,1.6928418283543465,4.1660144370108286e-05,0.035937500000000004,3.0,0.06754021565345714,0.8194444444444445,1.223813456638567,0.03897559777889522
event1.0,abrupt_bump,windowed_sysid,3,24,0.9583333333333334,0.015707431147866352,0.04581742408784154,0.16698429435656692,4.269699031123157,0.4075836064914915,2.5482651183680574,0.0003306050228515933,0.04791666666666666,3.0,0.057809132355680394,0.75,1.223813456638567,0.03897559777889522
event1.0,alternating,calibration_state,3,24,1.0,0.0019349836132670436,0.019241180485414167,0.21930337953861867,3.340533716582135,0.3058955783014002,1.4869366449049812,8.330784925278288e-05,0.0062499999999999995,3.0,0.002643550913123426,0.013888888888888888,0.967280692551799,0.0
event1.0,alternating,frozen_start_calibration,3,24,0.6666666666666666,0.09993930714769302,0.18323343857776378,0.1772545580574736,4.165133869021138,0.967280692551799,1.1289721358156528,0.00023251823381496427,0.0,3.0,0.08636888637251676,1.965277777777778,0.967280692551799,0.1651399024548925
event1.0,alternating,oracle,3,24,1.0,0.0015121230072051492,0.025609389454157815,0.22928388769552088,3.2086027170278086,0.0,1.2480992522044223,1.959039586771571e-06,0.0,3.0,0.004537038065837918,0.027777777777777776,0.967280692551799,0.0
event1.0,alternating,windowed_sysid,3,24,1.0,0.009549898158013248,0.02259708961317806,0.19513125784292504,3.7339541854843836,0.36303616604570205,2.5858022529909275,0.00013126060996853574,0.0140625,3.0,0.008581809637755877,0.027777777777777776,0.967280692551799,0.0
event1.0,drift_burst,calibration_state,3,24,1.0,0.0013882420330583497,0.035919551355841454,0.13096929991953324,3.174916725968014,0.13950699306615424,1.2037544474816484,7.161374922288553e-06,0.0,9.0,0.09286999087211971,0.9583333333333334,0.36662420929048706,0.0
event1.0,drift_burst,frozen_start_calibration,3,24,0.9583333333333334,0.004659760762915309,0.05138548355805949,0.12727480908327798,3.2790328009544534,0.3669644488510306,1.1110890727769833,3.767316467428468e-05,0.0,9.0,0.09566026535437493,1.1666666666666667,0.36662420929048706,0.03897559777889522
