family,setting,mode,controller,seed,episodes,obs_noise,action_noise,delay,dropout,outlier_prob,excitation_scale,dither,forgetting,window,event_scale,scale_floor,fallback_cond,success,success_stderr,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift
G,g8_h80,random_walk,oracle,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.20654251229881931,0.4713530574625626,0.13054406706603344,5.340805434908717,0.0,1.1648481178966916,0.00026046487462619815,0.0,0.0,0.0,nan,0.24570061296475806
G,g14_h48,random_walk,nominal_offline,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.40425161263793874,0.42093961100977717,0.25943409775516596,2.7293778100103974,0.3848233200856353,1.0,8.029544488399903e-05,0.0,0.0,0.0,nan,0.2536075916864028
G,g14_h48,random_walk,nominal_offline,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.3242294485033367,0.37426939829098854,0.2579480833519665,2.3962318612730042,0.252152585095459,1.0,4.5011492473696e-05,0.0,0.0,0.0,nan,0.18690737895110576
G,g14_h48,random_walk,frozen_start_calibration,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.37043167095878965,0.4063617182931747,0.2582932432725319,2.768677700369389,0.2506345991729195,1.1097474417990947,6.44651436888097e-05,0.0,0.0,0.0,nan,0.2536075916864028
G,g14_h48,random_walk,frozen_start_calibration,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.31313407007705696,0.36570447746316015,0.2572166886705254,2.386497033227673,0.16986151885688938,1.1457811303820362,3.324907149583656e-05,0.0,0.0,0.0,nan,0.18690737895110576
G,g14_h48,random_walk,windowed_sysid,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.3516298322224649,0.38666389492237374,0.24472948510281184,2.9233756583467745,0.37579164635276513,1.807985599460333,0.00017440835954108224,0.015625,0.0,0.0,nan,0.2536075916864028
G,g14_h48,random_walk,windowed_sysid,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.29062892495336196,0.3501369520460197,0.23435203060989962,2.593096928571339,0.42220830750653393,2.737074947984919,0.00011650780517397586,0.010416666666666666,0.0,0.0,nan,0.18690737895110576
G,g14_h48,random_walk,calibration_state,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.36887346152271805,0.40135640631264424,0.25882570365247426,2.764186511997142,0.13479345310836266,1.1409431685580647,6.112860382310118e-05,0.0,0.0,0.0,nan,0.2536075916864028
G,g14_h48,random_walk,calibration_state,311000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.25,0.15309310892394862,0.3027134741610855,0.3603647483342488,0.25587927279380246,2.411427203493206,0.13229179634174437,1.1217343110654114,3.637153669870583e-05,0.0,0.0,0.0,nan,0.18690737895110576
G,g14_h48,random_walk,oracle,310000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.125,0.11692679333668567,0.37023239794355534,0.4003446762874173,0.2622673887753275,2.733528597416201,0.0,1.133126257237405,4.312323588157331e-05,0.0,0.0,0.0,nan,0.2536075916864028
