setting,mode,controller,rows,episodes,success,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift,success_stderr
obs0.0012_act0.004_delay2,abrupt_bump,oracle,2,16,1.0,0.004130134573342079,0.04124578150532197,0.1510879214067609,3.694366397221318,0.0,1.7412853923933336,2.7431482019711237e-05,0.01171875,3.0,0.07156635407528039,0.8125,0.9444968559416909,0.0
obs0.0012_act0.004_delay2,abrupt_bump,windowed_sysid,2,16,1.0,0.0078123752688843496,0.03283263934161091,0.12254441475563728,4.438962025220373,0.22921190291492943,2.030829978973652,0.0003459126496162028,0.0546875,3.0,0.06644205596249392,1.145833333333333,0.9444968559416909,0.0
obs0.0012_act0.004_delay2,severe_random_walk,calibration_state,2,16,1.0,0.005752953097381754,0.019538816344554004,0.16376259368535417,3.5691388890987774,0.22953860232578474,1.484844158272964,1.9841132423731027e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.004_delay2,severe_random_walk,frozen_start_calibration,2,16,1.0,0.006339245394745636,0.03639809257285537,0.15968495227369633,3.6674474921418945,0.49070633161608523,1.423606918996653,4.854465845158292e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.004_delay2,severe_random_walk,oracle,2,16,1.0,0.005682433256578903,0.022136210430953963,0.16722013349247764,3.4878683377476474,0.0,1.44255535766236,1.2613416704451802e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.004_delay2,severe_random_walk,windowed_sysid,2,16,1.0,0.0071226571428681575,0.015950445343159137,0.14311407180820107,4.011274225321661,0.35481764957382256,1.9277375254850928,0.0002012686406333569,0.03359375,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.0_delay0,abrupt_bump,calibration_state,2,16,1.0,0.0015798113160032383,0.03739634152662964,0.156013270395991,3.615088199172757,0.4495500939466331,1.9757089449483014,8.410831487772412e-05,0.0078125,3.0,0.06588733039844569,1.0833333333333333,0.9444968559416909,0.0
obs0.0012_act0.0_delay0,abrupt_bump,frozen_start_calibration,2,16,0.625,0.07974148350382822,0.1689420541511713,0.13515988382115873,4.099950551171304,0.9442537306290535,1.1825506048989969,0.0001869941187278076,0.0,3.0,0.15550782189510626,3.3541666666666665,0.9444968559416909,0.16493490211029277
obs0.0012_act0.0_delay0,abrupt_bump,oracle,2,16,1.0,0.0013544120086485506,0.03737540815803403,0.16233777887578188,3.492017760344301,0.0,1.7412853923933336,1.806856774898562e-05,0.01171875,3.0,0.07472765760817479,1.0625,0.9444968559416909,0.0
obs0.0012_act0.0_delay0,abrupt_bump,windowed_sysid,2,16,1.0,0.009155334385898299,0.03675394913903227,0.13465684190634716,4.029079979678458,0.44521770612310096,3.717549721680646,0.0001879242181019234,0.0234375,3.0,0.06296984862583678,0.9375,0.9444968559416909,0.0
obs0.0012_act0.0_delay0,severe_random_walk,calibration_state,2,16,1.0,0.0013650836487567788,0.017443462249414815,0.1765613463983006,3.3093410993688828,0.2563119655688268,1.5178434224472823,9.624052608891645e-06,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.0_delay0,severe_random_walk,frozen_start_calibration,2,16,1.0,0.001427913564142417,0.033893911040775375,0.1710640895434204,3.4345090442617883,0.49070633161608523,1.423606918996653,4.059484530076382e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.0_delay0,severe_random_walk,oracle,2,16,1.0,0.0013173017625744336,0.01950023138129785,0.17947976042178407,3.2523715875546544,0.0,1.44255535766236,5.597429945152257e-06,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.0_delay0,severe_random_walk,windowed_sysid,2,16,1.0,0.003936377874316374,0.017294623544381858,0.15305013490401026,3.7630529456448616,0.4239590636211498,2.861015833845748,9.92667250025487e-05,0.02421875,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.0_delay2,abrupt_bump,calibration_state,2,16,1.0,0.0017117213332348167,0.04340636645337313,0.1475122219586838,3.797786881154013,0.34561597334351324,1.8792511764538433,0.00021510245096292244,0.01484375,3.0,0.07027459392539193,1.1458333333333335,0.9444968559416909,0.0
obs0.0012_act0.0_delay2,abrupt_bump,frozen_start_calibration,2,16,0.625,0.07948287347681969,0.16804401759072488,0.13497045780334074,4.101356264905765,0.9442537306290535,1.1825506048989969,0.00018685417871034185,0.0,3.0,0.15499373256785853,3.3541666666666665,0.9444968559416909,0.16493490211029277
obs0.0012_act0.0_delay2,abrupt_bump,oracle,2,16,1.0,0.0016608183520580298,0.03761344505195188,0.16245213063006642,3.491565662754696,0.0,1.7412853923933336,1.8057368914438972e-05,0.01171875,3.0,0.0742175259034292,1.0625,0.9444968559416909,0.0
obs0.0012_act0.0_delay2,abrupt_bump,windowed_sysid,2,16,1.0,0.013047106736700596,0.035095505279542735,0.12030323602812598,4.566295192902722,0.19961707640963106,3.600817292047435,0.0005841175460583052,0.07656249999999999,3.0,0.10893879247643468,1.9166666666666667,0.9444968559416909,0.0
obs0.0012_act0.0_delay2,severe_random_walk,calibration_state,2,16,1.0,0.001325061104273148,0.01590935796388638,0.17510126470656873,3.3430789254490274,0.2506782361286745,1.4898986187826269,1.3189313993093233e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.0_delay2,severe_random_walk,frozen_start_calibration,2,16,1.0,0.0013601375994748129,0.03401852872154763,0.17105878704906574,3.434983761119429,0.49070633161608523,1.423606918996653,4.087277479594165e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.0_delay2,severe_random_walk,oracle,2,16,1.0,0.0013186848858946815,0.019509618899907592,0.17937733159599722,3.2545992234326953,0.0,1.44255535766236,5.723019528200509e-06,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.0012_act0.0_delay2,severe_random_walk,windowed_sysid,2,16,1.0,0.019417409922211713,0.009432460389271471,0.14017787821344455,4.123945726639869,0.3673543637612837,3.175532162653257,0.0005138848324994472,0.078125,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.004_delay0,abrupt_bump,calibration_state,2,16,1.0,0.007330038307585863,0.04210599443165245,0.13938549673840628,3.927450342787396,0.38547938660046616,1.907041759454741,8.605301997952336e-05,0.0078125,3.0,0.07151756471792997,1.0833333333333335,0.9444968559416909,0.0
obs0.004_act0.004_delay0,abrupt_bump,frozen_start_calibration,2,16,0.625,0.09174077143671092,0.17461848725562049,0.12404771308863624,4.331094800647387,0.9442537306290535,1.1825506048989969,0.00019746200144505976,0.0,3.0,0.16016929087095677,3.3958333333333335,0.9444968559416909,0.16493490211029277
obs0.004_act0.004_delay0,abrupt_bump,oracle,2,16,1.0,0.006993248736930944,0.04195579089672574,0.14695224591828185,3.7555401452690864,0.0,1.7412853923933336,2.805839209193749e-05,0.01171875,3.0,0.0785378878055393,1.0625,0.9444968559416909,0.0
obs0.004_act0.004_delay0,abrupt_bump,windowed_sysid,2,16,1.0,0.008336360386018798,0.03820962026053937,0.13152362007290452,4.122335198698201,0.390217608245147,1.9200762529820754,0.00013172081154885865,0.01640625,3.0,0.0678804365435201,0.9791666666666665,0.9444968559416909,0.0
obs0.004_act0.004_delay0,severe_random_walk,calibration_state,2,16,1.0,0.007990158010738015,0.024322577904970177,0.16003637179423919,3.589689967201475,0.2259233911256395,1.4886582228908032,1.9126089452531384e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.004_delay0,severe_random_walk,frozen_start_calibration,2,16,1.0,0.008799885885046151,0.04088760906639835,0.15520064405031475,3.7077749712060903,0.49070633161608523,1.423606918996653,5.303717806927956e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.004_delay0,severe_random_walk,oracle,2,16,1.0,0.007579840705948044,0.025113271560292937,0.16277110065968692,3.524919406208327,0.0,1.44255535766236,1.3947611106382398e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.004_delay0,severe_random_walk,windowed_sysid,2,16,1.0,0.009631059578809886,0.019464671346179855,0.14760882477731577,3.8772581578361973,0.39544318735348416,1.9599747767550628,5.407039706525271e-05,0.01484375,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.004_delay2,abrupt_bump,calibration_state,2,16,1.0,0.006152011897042448,0.04553638893656427,0.13450078980894997,4.022880868838184,0.3325610984710985,1.7980036349129978,0.00018221832672016858,0.01015625,3.0,0.07080054678578408,1.1041666666666667,0.9444968559416909,0.0
obs0.004_act0.004_delay2,abrupt_bump,frozen_start_calibration,2,16,0.625,0.0872816617387123,0.1727598775760874,0.12414729129903394,4.311927684717668,0.9442537306290535,1.1825506048989969,0.00019950876149964247,0.0,3.0,0.15855779225048255,3.3541666666666665,0.9444968559416909,0.16493490211029277
obs0.004_act0.004_delay2,abrupt_bump,oracle,2,16,1.0,0.006451358629077022,0.04296347269789088,0.1464008777990101,3.7492386201659853,0.0,1.7412853923933336,2.8772711906520694e-05,0.01171875,3.0,0.07343256080400973,0.8125,0.9444968559416909,0.0
obs0.004_act0.004_delay2,abrupt_bump,windowed_sysid,2,16,1.0,0.007874171422362117,0.03511927848853839,0.11841311926142142,4.506538068227777,0.23990968113869893,2.201019765742077,0.0003242637970622756,0.059375,3.0,0.06181272130730986,0.9583333333333333,0.9444968559416909,0.0
obs0.004_act0.004_delay2,severe_random_walk,calibration_state,2,16,1.0,0.008026207624180633,0.020989193563661093,0.15918404338040165,3.620235860280962,0.2336847788490201,1.486851863526847,2.129591824488906e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.004_delay2,severe_random_walk,frozen_start_calibration,2,16,1.0,0.008585577928451278,0.037604093509397064,0.15507481857237346,3.7252893033309236,0.49070633161608523,1.423606918996653,5.032135744153064e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.004_delay2,severe_random_walk,oracle,2,16,1.0,0.007910694313520858,0.02306308935434769,0.1624179864644097,3.5418162605439836,0.0,1.44255535766236,1.454673193335501e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.004_delay2,severe_random_walk,windowed_sysid,2,16,1.0,0.009037224212095322,0.018643078872639295,0.13801573969923875,4.115421432422443,0.37855813075308753,1.8598904820594013,0.00013781947449129648,0.034375,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.0_delay0,abrupt_bump,calibration_state,2,16,1.0,0.004854041641414751,0.03941607973059501,0.1459310813097307,3.785774781458904,0.4208977958586452,1.9424805080269318,8.135878557460259e-05,0.00625,3.0,0.06967265835646701,1.0833333333333333,0.9444968559416909,0.0
obs0.004_act0.0_delay0,abrupt_bump,frozen_start_calibration,2,16,0.625,0.0822392518641869,0.173268028876284,0.12972160220596174,4.202457191238146,0.9442537306290535,1.1825506048989969,0.00018678272120426664,0.0,3.0,0.14474544981360746,2.958333333333333,0.9444968559416909,0.16493490211029277
obs0.004_act0.0_delay0,abrupt_bump,oracle,2,16,1.0,0.0045147067071875414,0.04047330489626336,0.15317811694900701,3.6359928392678884,0.0,1.7412853923933336,2.165954903610197e-05,0.0109375,3.0,0.07903003595071602,1.0625,0.9444968559416909,0.0
obs0.004_act0.0_delay0,abrupt_bump,windowed_sysid,2,16,1.0,0.007467271829500817,0.037279289978648454,0.1313095092091288,4.122480922249849,0.42615915146328487,4.932496029146494,0.0001280050083561479,0.0234375,3.0,0.06523556842641978,0.9375,0.9444968559416909,0.0
obs0.004_act0.0_delay0,severe_random_walk,calibration_state,2,16,1.0,0.004322476322305089,0.0202805018148672,0.16628518092948896,3.4460015269564503,0.24226454208705506,1.503513294622088,1.2167144486333417e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.0_delay0,severe_random_walk,frozen_start_calibration,2,16,1.0,0.004427374812015552,0.03640767430896082,0.16149934047046433,3.5651303359104745,0.49070633161608523,1.423606918996653,4.098991968650174e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.0_delay0,severe_random_walk,oracle,2,16,1.0,0.004391005875248119,0.022758311646755895,0.1692324843363182,3.3873257105826053,0.0,1.44255535766236,7.346166699191637e-06,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.0_delay0,severe_random_walk,windowed_sysid,2,16,1.0,0.005927189735973108,0.018986789752130334,0.1490688672764327,3.8277146171693808,0.40817314139520133,2.089190443822068,6.524393300853253e-05,0.015625,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.0_delay2,abrupt_bump,calibration_state,2,16,1.0,0.005468476880966603,0.045454958205609346,0.14051114793191388,3.9153679955261738,0.32887168323849303,1.9115488155721938,0.00019696183509744736,0.0125,3.0,0.06822680060154199,1.0833333333333335,0.9444968559416909,0.0
obs0.004_act0.0_delay2,abrupt_bump,frozen_start_calibration,2,16,0.625,0.08120264394751242,0.16966576531965108,0.12910545699886108,4.210480698570658,0.9442537306290535,1.1825506048989969,0.0001890092136762172,0.0,3.0,0.14572630695085742,3.0625,0.9444968559416909,0.16493490211029277
obs0.004_act0.0_delay2,abrupt_bump,oracle,2,16,1.0,0.0055360611820686615,0.04121702769639428,0.15345173151789657,3.6346368560491444,0.0,1.7412853923933336,2.1064361233554825e-05,0.0109375,3.0,0.07733487482271004,1.0625,0.9444968559416909,0.0
obs0.004_act0.0_delay2,abrupt_bump,windowed_sysid,2,16,1.0,0.01608593183039853,0.04433555859893166,0.11832597821651974,4.527167895898155,0.24940449055453406,2.3784979207377956,0.00040307763120605314,0.06171875,3.0,0.0718846499685098,1.1458333333333333,0.9444968559416909,0.0
obs0.004_act0.0_delay2,severe_random_walk,calibration_state,2,16,1.0,0.0043835639623360815,0.019090511079133975,0.16502746315750383,3.480301547934471,0.2438196837003711,1.4759788859233038,1.522496193178615e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.0_delay2,severe_random_walk,frozen_start_calibration,2,16,1.0,0.004161389469639036,0.036831085103032686,0.16144041481272678,3.568137105799118,0.49070633161608523,1.423606918996653,4.145761360333781e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.0_delay2,severe_random_walk,oracle,2,16,1.0,0.004395616286315619,0.022798866674347044,0.16899593423113463,3.3949853181488017,0.0,1.44255535766236,7.961796367349124e-06,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.004_act0.0_delay2,severe_random_walk,windowed_sysid,2,16,1.0,0.0077982008798430195,0.018542263985087667,0.13773846291347047,4.144667167414477,0.3201865350677974,2.146684242343629,0.0004128663571925319,0.06328125000000001,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.004_delay0,abrupt_bump,calibration_state,2,16,1.0,0.011228400615053653,0.04405399719822377,0.13042953034366242,4.091751730640826,0.3709564825137165,1.891889100856142,9.347819211444309e-05,0.007812499999999999,3.0,0.07547619154831481,1.0625,0.9444968559416909,0.0
obs0.008_act0.004_delay0,abrupt_bump,frozen_start_calibration,2,16,0.625,0.10004128049488677,0.17958440234148398,0.11759511529512759,4.454789141595809,0.9442537306290535,1.1825506048989969,0.00020381514340112077,0.0,3.0,0.16773678602173914,3.4375,0.9444968559416909,0.16493490211029277
obs0.008_act0.004_delay0,abrupt_bump,oracle,2,16,1.0,0.010409392356141004,0.04433023584161364,0.13757313924411524,3.8936644642916995,0.0,1.7412853923933336,3.423444600107558e-05,0.0109375,3.0,0.08257352399470944,1.1041666666666667,0.9444968559416909,0.0
obs0.008_act0.004_delay0,abrupt_bump,windowed_sysid,2,16,1.0,0.01134245733698561,0.039264522089182005,0.12453799447767369,4.2549477272199585,0.3323705698593064,1.7975559299687034,0.00012116934506965418,0.0171875,3.0,0.07532978618260075,1.25,0.9444968559416909,0.0
obs0.008_act0.004_delay0,severe_random_walk,calibration_state,2,16,1.0,0.011998525939155825,0.02848738922239103,0.14916559253796702,3.752661344466574,0.2199541446059285,1.479456040203381,2.7708054243037792e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.004_delay0,severe_random_walk,frozen_start_calibration,2,16,1.0,0.013319124645598425,0.04469978349133855,0.144854041615204,3.8696136081281653,0.49070633161608523,1.423606918996653,6.133963494283181e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.004_delay0,severe_random_walk,oracle,2,16,1.0,0.0114803842952692,0.02816617168745201,0.15192834048970114,3.6793479335082706,0.0,1.44255535766236,2.060150436767809e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.004_delay0,severe_random_walk,windowed_sysid,2,16,1.0,0.012635874685311174,0.02427759278759374,0.1394395915181875,4.017395269563535,0.3615552029562378,1.755838004545391,6.391624729535264e-05,0.0125,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.004_delay2,abrupt_bump,calibration_state,2,16,1.0,0.010383015683695544,0.04720426515075386,0.12656240129955276,4.145207974991611,0.31930665172381895,1.783513056622584,0.00016620055340211886,0.01015625,3.0,0.07675148904338294,1.125,0.9444968559416909,0.0
obs0.008_act0.004_delay2,abrupt_bump,frozen_start_calibration,2,16,0.6875,0.09291334495379941,0.17662477498777396,0.11823258750113896,4.41088871108014,0.9442537306290535,1.1825506048989969,0.0002026008391469521,0.0,3.0,0.16138948374980594,3.3125,0.9444968559416909,0.1468517443166613
obs0.008_act0.004_delay2,abrupt_bump,oracle,2,16,1.0,0.010613136237391635,0.04688363638417668,0.13693393251813007,3.8894730644894375,0.0,1.7412853923933336,3.500350161217625e-05,0.0109375,3.0,0.07745207533117413,0.875,0.9444968559416909,0.0
obs0.008_act0.004_delay2,abrupt_bump,windowed_sysid,2,16,1.0,0.011631521598660358,0.040330227024720555,0.11392629737089383,4.582793578867449,0.22616341826236336,3.537040341505774,0.00025792748962170654,0.04609375,3.0,0.07167888996534034,0.9791666666666667,0.9444968559416909,0.0
obs0.008_act0.004_delay2,severe_random_walk,calibration_state,2,16,1.0,0.012341459579606622,0.024753606747576325,0.1495618524377125,3.752964949800441,0.23887946722082554,1.4861956616378365,2.8000474965528987e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.004_delay2,severe_random_walk,frozen_start_calibration,2,16,1.0,0.012720610081906579,0.04073974682021217,0.1453181228566801,3.864219723675037,0.49070633161608523,1.423606918996653,5.654205825652937e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.004_delay2,severe_random_walk,oracle,2,16,1.0,0.012025293900302958,0.025874230384053048,0.15236874864612993,3.678190761630722,0.0,1.44255535766236,2.1073321859268377e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.004_delay2,severe_random_walk,windowed_sysid,2,16,1.0,0.011169945364643653,0.02230472960629866,0.13103486598516778,4.252420579583011,0.3589442341238286,1.7263638764372633,0.00013337978107871677,0.026562500000000003,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.0_delay0,abrupt_bump,calibration_state,2,16,1.0,0.009100815374993248,0.0427347758580825,0.13366195569107192,4.024645318523245,0.37565646128051977,1.8953436815801674,9.058550538405404e-05,0.00390625,3.0,0.07463848026159764,1.1041666666666667,0.9444968559416909,0.0
obs0.008_act0.0_delay0,abrupt_bump,frozen_start_calibration,2,16,0.625,0.0881794425108694,0.17972190105333774,0.12219700156350138,4.3630372182104695,0.9442537306290535,1.1825506048989969,0.00019182447068084852,0.0,3.0,0.14827447623527304,2.979166666666667,0.9444968559416909,0.16493490211029277
obs0.008_act0.0_delay0,abrupt_bump,oracle,2,16,1.0,0.009029413418944164,0.04513165279947169,0.141452157856824,3.844399756752903,0.0,1.7412853923933336,3.2162175211070114e-05,0.0109375,3.0,0.07898536501409778,0.875,0.9444968559416909,0.0
obs0.008_act0.0_delay0,abrupt_bump,windowed_sysid,2,16,1.0,0.011516410698844484,0.04021641011404971,0.12484099956708031,4.306045127620419,0.3819498268142413,2.053519334692089,0.0002038421138341475,0.02265625,3.0,0.07305759458207736,1.0,0.9444968559416909,0.0
obs0.008_act0.0_delay0,severe_random_walk,calibration_state,2,16,1.0,0.008501963569796135,0.024469523990949708,0.1531293792817861,3.648535595804892,0.21915945549759247,1.4900156304732126,2.0652564017171297e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.0_delay0,severe_random_walk,frozen_start_calibration,2,16,1.0,0.008727244734743567,0.040541976076070546,0.14884728216108475,3.762660734434179,0.49070633161608523,1.423606918996653,4.636663677294905e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.0_delay0,severe_random_walk,oracle,2,16,1.0,0.008782011750496244,0.027685874919424397,0.15597438795804128,3.5877975037903953,0.0,1.44255535766236,1.3731554816907165e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.0_delay0,severe_random_walk,windowed_sysid,2,16,1.0,0.009804305981469297,0.02219074105918438,0.14117778965399994,3.95946846320122,0.3534337414506508,1.7721742964637015,7.607797639019557e-05,0.014843750000000001,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.0_delay2,abrupt_bump,calibration_state,2,16,1.0,0.01088591646885326,0.04799586261452225,0.1307513380488633,4.105126474132035,0.32044271428129706,1.8529849896634665,0.00014405062776532595,0.0078125,3.0,0.07306173727494375,1.0833333333333335,0.9444968559416909,0.0
obs0.008_act0.0_delay2,abrupt_bump,frozen_start_calibration,2,16,0.625,0.08577717976079433,0.17358010203295426,0.12131699836227416,4.375509620349942,0.9442537306290535,1.1825506048989969,0.0001931697200193754,0.0,3.0,0.1454291558034295,2.958333333333333,0.9444968559416909,0.16493490211029277
obs0.008_act0.0_delay2,abrupt_bump,oracle,2,16,1.0,0.01107212236660857,0.046520223553215403,0.1418673875059901,3.84241001768776,0.0,1.7412853923933336,2.933916914827558e-05,0.0109375,3.0,0.07545238171191118,0.8333333333333334,0.9444968559416909,0.0
obs0.008_act0.0_delay2,abrupt_bump,windowed_sysid,2,16,1.0,0.019281121115115155,0.038755210126462325,0.1171791804253442,4.563899574263443,0.2590646360987178,2.0428438578197023,0.00025670231148290445,0.052343749999999994,3.0,0.06487466411160342,0.9375,0.9444968559416909,0.0
obs0.008_act0.0_delay2,severe_random_walk,calibration_state,2,16,1.0,0.00875795160674817,0.02393349463431161,0.15197531901402123,3.6863976562561565,0.23270172553631085,1.461934702592119,2.3045228064987387e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.0_delay2,severe_random_walk,frozen_start_calibration,2,16,1.0,0.008036092773316092,0.04152913829526057,0.14890301126945432,3.7673422158078376,0.49070633161608523,1.423606918996653,4.6628493462098394e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.0_delay2,severe_random_walk,oracle,2,16,1.0,0.008791232572631237,0.027941205086634353,0.1555503357665615,3.602298315277257,0.0,1.44255535766236,1.5415056002534408e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.008_act0.0_delay2,severe_random_walk,windowed_sysid,2,16,1.0,0.013637256097731993,0.024660684021699058,0.13274540797766224,4.287893052595933,0.3864729749929265,1.8621216350921375,0.0001656475049521934,0.0359375,0.0,0.0,nan,0.5102305850645709,0.0
obs0.012_act0.004_delay0,abrupt_bump,calibration_state,2,16,1.0,0.015839341795429125,0.04727688465607998,0.1213471778264226,4.289000035089778,0.3611494263364392,1.8762338195745534,0.00011218525017917701,0.007812499999999999,3.0,0.08025319815296439,1.0833333333333333,0.9444968559416909,0.0
obs0.012_act0.004_delay0,abrupt_bump,frozen_start_calibration,2,16,0.625,0.10806934302944221,0.18510482975725964,0.1109515622177757,4.601146063990022,0.9442537306290535,1.1825506048989969,0.00021045399785438044,0.0,3.0,0.17817273890491808,3.6874999999999996,0.9444968559416909,0.16493490211029277
obs0.012_act0.004_delay0,abrupt_bump,oracle,2,16,1.0,0.014826389373560898,0.04740575866106509,0.12812525797011082,4.065022414133484,0.0,1.7412853923933336,4.4484839105396226e-05,0.0109375,3.0,0.08704822557683874,1.1458333333333335,0.9444968559416909,0.0
obs0.012_act0.004_delay0,abrupt_bump,windowed_sysid,2,16,1.0,0.016181834627217416,0.04269186109344009,0.11659936170013688,4.451944413589162,0.300849996811778,1.790994678195592,0.0001338412118906803,0.0171875,3.0,0.07373132484519136,0.9791666666666666,0.9444968559416909,0.0
obs0.012_act0.004_delay0,severe_random_walk,calibration_state,2,16,1.0,0.016665640913969073,0.03340713595914667,0.13816926445077912,3.9508438092814706,0.22922590856538128,1.483463844154567,4.1633984249123894e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
obs0.012_act0.004_delay0,severe_random_walk,frozen_start_calibration,2,16,1.0,0.018219342852633012,0.049405064097674624,0.13454196369376342,4.060055120811359,0.49070633161608523,1.423606918996653,7.516221913997258e-05,0.0,0.0,0.0,nan,0.5102305850645709,0.0
