family,setting,mode,controller,seed,episodes,obs_noise,action_noise,delay,dropout,outlier_prob,excitation_scale,dither,forgetting,window,event_scale,scale_floor,fallback_cond,success,success_stderr,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift
D,obs0.0_act0.0_delay2,abrupt_bump,calibration_state,250000,8,0.0,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,1.19086296214872e-07,0.00561119323180932,0.15023568335394055,3.5714254278013984,0.372845476641824,1.8266381034197183,8.27279372898026e-05,0.003125,3.0,0.07490944943501061,0.9166666666666667,0.9737787083375281
D,obs0.0_act0.0_delay2,abrupt_bump,calibration_state,251000,8,0.0,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.00015377396441516086,0.07908008306990896,0.14939250531974965,3.945316459193668,0.34388835345737456,1.7028163574927428,0.0003465915586329159,0.021875000000000002,3.0,0.07041808237533885,1.375,0.9152150035458537
D,obs0.0_act0.0_delay2,abrupt_bump,oracle,250000,8,0.0,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0,0.007209722358206191,0.16521028986813846,3.3126343963429665,0.0,1.7381092379006922,8.25060995591368e-06,0.0,3.0,0.08085824409640077,1.3333333333333335,0.9737787083375281
D,obs0.0_act0.0_delay2,abrupt_bump,oracle,251000,8,0.0,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,1.1231792795391821e-11,0.06500746313683564,0.16783168731156783,3.5495129900349913,0.0,1.744461546885975,2.669010276813072e-05,0.0234375,3.0,0.0649352289121696,0.7916666666666666,0.9152150035458537
D,obs0.0_act0.004_delay0,abrupt_bump,frozen_start_calibration,250000,8,0.0,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.75,0.15309310892394862,0.02571239240875039,0.07463145463302254,0.12794793122586423,4.156052977291014,0.9759119610160997,1.1696714434862576,0.00020807037080918382,0.0,3.0,0.14766595995681497,3.2916666666666665,0.9737787083375281
D,obs0.0_act0.004_delay0,abrupt_bump,frozen_start_calibration,251000,8,0.0,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.14345978941620968,0.26692947651139554,0.12868695725439633,4.364936186984141,0.9125955002420073,1.1954297663117361,0.0001815739077005331,0.0,3.0,0.167121131184567,3.5,0.9152150035458537
D,obs0.0_act0.004_delay0,abrupt_bump,windowed_sysid,250000,8,0.0,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.006351097814665442,0.012752815203608601,0.1333261934192544,3.95253919919665,0.4289984356038903,2.203629469122432,6.144314822926996e-05,0.010937500000000001,3.0,0.06035011218398203,0.6666666666666667,0.9737787083375281
D,obs0.0_act0.004_delay0,abrupt_bump,windowed_sysid,251000,8,0.0,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.007220001252701403,0.0648632464008162,0.1345139423985683,4.243837718419183,0.41965923171278086,2.0445924562883935,0.00018405518858719303,0.0328125,3.0,0.06995042359444094,1.25,0.9152150035458537
D,obs0.0_act0.004_delay0,abrupt_bump,calibration_state,250000,8,0.0,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.006047221798776977,0.010378437365301849,0.14387033588766024,3.719158513135589,0.39515662593506307,1.9432302090028974,3.407496611909414e-05,0.0015625,3.0,0.0667490436785472,0.7916666666666667,0.9737787083375281
D,obs0.0_act0.004_delay0,abrupt_bump,calibration_state,251000,8,0.0,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.004665648015747446,0.07414904653657303,0.1458318126898158,3.9570355631719214,0.41346766034189963,1.9131312417254884,0.00013080149962438567,0.0109375,3.0,0.07228435299310645,1.3333333333333335,0.9152150035458537
D,obs0.0_act0.004_delay0,abrupt_bump,oracle,250000,8,0.0,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0057954297959142845,0.01267175917304516,0.15008169058714033,3.586805662065057,0.0,1.7381092379006922,1.5498601220635817e-05,0.0,3.0,0.0816803319836151,1.2916666666666667,0.9737787083375281
D,obs0.0_act0.004_delay0,abrupt_bump,oracle,251000,8,0.0,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.004943721596781735,0.07082187520620867,0.1538403877864002,3.812095931434963,0.0,1.744461546885975,3.9267190277843614e-05,0.0234375,3.0,0.07008948108256755,0.8333333333333333,0.9152150035458537
D,obs0.0_act0.004_delay2,abrupt_bump,frozen_start_calibration,250000,8,0.0,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.75,0.15309310892394862,0.02432422282627022,0.07468536179900453,0.12683000237394926,4.158017137931404,0.9759119610160997,1.1696714434862576,0.00021962157850179487,0.0,3.0,0.14839760330955082,3.25,0.9737787083375281
D,obs0.0_act0.004_delay2,abrupt_bump,frozen_start_calibration,251000,8,0.0,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.1400971460803736,0.2652135163807877,0.12812893461913016,4.381868864831622,0.9125955002420073,1.1954297663117361,0.00018067370310138138,0.0,3.0,0.1665912050851048,3.458333333333333,0.9152150035458537
D,obs0.0_act0.004_delay2,abrupt_bump,windowed_sysid,250000,8,0.0,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.012213820893056292,0.007267777002466557,0.11966140810879411,4.365297547854671,0.29520824764093856,2.1181374789385776,0.00030418624746513683,0.059375,3.0,0.0421140290458587,0.5,0.9737787083375281
D,obs0.0_act0.004_delay2,abrupt_bump,windowed_sysid,251000,8,0.0,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.006341257073113391,0.057546988066840284,0.12570541666273222,4.557965022411672,0.1775318155205068,1.9413662277377048,0.0004548247711517586,0.0609375,3.0,0.10329896798879107,1.7916666666666665,0.9152150035458537
D,obs0.0_act0.004_delay2,abrupt_bump,calibration_state,250000,8,0.0,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0039096823057901044,0.010053057467437412,0.1380565281380573,3.8139482649694303,0.33784129695681464,1.8626470174708691,6.85916782093942e-05,0.0,3.0,0.07116368057983744,0.8333333333333333,0.9737787083375281
D,obs0.0_act0.004_delay2,abrupt_bump,calibration_state,251000,8,0.0,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.00358210655006964,0.08176685505063247,0.13973505518008184,4.150423547663911,0.34518658046297557,1.7744207054640972,0.000283234083702626,0.021875,3.0,0.07296336605382556,1.4166666666666667,0.9152150035458537
D,obs0.0_act0.004_delay2,abrupt_bump,oracle,250000,8,0.0,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.003981723596443997,0.012266086316487325,0.14909248936555497,3.575673947994992,0.0,1.7381092379006922,1.6283649514397324e-05,0.0,3.0,0.0734258213691642,0.8333333333333334,0.9737787083375281
D,obs0.0_act0.004_delay2,abrupt_bump,oracle,251000,8,0.0,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.003379645068587273,0.06995446704413771,0.1542724363095679,3.805516170795692,0.0,1.744461546885975,3.906189466738949e-05,0.0234375,3.0,0.06922197685639858,0.875,0.9152150035458537
D,obs0.0012_act0.0_delay0,abrupt_bump,frozen_start_calibration,250000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.75,0.15309310892394862,0.021778319194117657,0.07553486269397011,0.1347738705766773,4.001017456026904,0.9759119610160997,1.1696714434862576,0.0002048069774201818,0.0,3.0,0.14733313851794552,3.2916666666666665,0.9737787083375281
D,obs0.0012_act0.0_delay0,abrupt_bump,frozen_start_calibration,251000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.13770464781353878,0.2623492456083725,0.13554589706564016,4.1988836463157035,0.9125955002420073,1.1954297663117361,0.00016918126003543342,0.0,3.0,0.163682505272267,3.4166666666666665,0.9152150035458537
D,obs0.0012_act0.0_delay0,abrupt_bump,windowed_sysid,250000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.008017238665916228,0.011143916119875742,0.13204795682090864,3.915971571154626,0.44120557355078194,3.371373503949035,7.923786893691597e-05,0.0109375,3.0,0.059521056823878246,0.6666666666666666,0.9737787083375281
D,obs0.0012_act0.0_delay0,abrupt_bump,windowed_sysid,251000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.01029343010588037,0.0623639821581888,0.13726572699178569,4.14218838820229,0.44922983869541994,4.063725939412256,0.0002966105672669308,0.0359375,3.0,0.06641864042779531,1.2083333333333335,0.9152150035458537
D,obs0.0012_act0.0_delay0,abrupt_bump,calibration_state,250000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.00099141147578584,0.006278707917474112,0.1538809581111659,3.50527492090899,0.41560512491928914,1.9966729730542252,3.048939582338384e-05,0.0,3.0,0.0675394396420332,0.875,0.9737787083375281
D,obs0.0012_act0.0_delay0,abrupt_bump,calibration_state,251000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0021682111562206364,0.06851397513578517,0.15814558268081608,3.724901477436524,0.48349506297397704,1.9547449168423776,0.0001377272339320644,0.015625,3.0,0.06423522115485816,1.2916666666666665,0.9152150035458537
D,obs0.0012_act0.0_delay0,abrupt_bump,oracle,250000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.001159938921671007,0.008701263895455152,0.1607571656726288,3.3777791180863277,0.0,1.7381092379006922,8.408068859679692e-06,0.0,3.0,0.08280652669757242,1.3333333333333335,0.9737787083375281
D,obs0.0012_act0.0_delay0,abrupt_bump,oracle,251000,8,0.0012,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0015488850956260941,0.0660495524206129,0.163918392078935,3.606256402602274,0.0,1.744461546885975,2.772906663829155e-05,0.0234375,3.0,0.06664878851877717,0.7916666666666666,0.9152150035458537
D,obs0.0012_act0.0_delay2,abrupt_bump,frozen_start_calibration,250000,8,0.0012,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.75,0.15309310892394862,0.021178133464950535,0.07393809097720823,0.13462342551190204,3.9999467303575216,0.9759119610160997,1.1696714434862576,0.00020531700909038415,0.0,3.0,0.1472153193627746,3.25,0.9737787083375281
D,obs0.0012_act0.0_delay2,abrupt_bump,frozen_start_calibration,251000,8,0.0012,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.13778761348868884,0.26214994420424154,0.13531749009477945,4.202765799454008,0.9125955002420073,1.1954297663117361,0.00016839134833029952,0.0,3.0,0.16277214577294244,3.458333333333333,0.9152150035458537
D,obs0.0012_act0.0_delay2,abrupt_bump,windowed_sysid,250000,8,0.0012,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.016394576114417296,0.00368561822162205,0.11707919287194725,4.508400130846306,0.260485691501991,4.659862329840886,0.0004817309611792772,0.071875,3.0,0.10170347797444382,1.5416666666666665,0.9737787083375281
D,obs0.0012_act0.0_delay2,abrupt_bump,windowed_sysid,251000,8,0.0012,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.009699637358983893,0.06650539233746341,0.12352727918430473,4.624190254959137,0.1387484613172711,2.541772254253984,0.0006865041309373333,0.08124999999999999,3.0,0.11617410697842555,2.291666666666667,0.9152150035458537
D,obs0.0012_act0.0_delay2,abrupt_bump,calibration_state,250000,8,0.0012,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.001586432691913648,0.006550893555070598,0.1477564743213402,3.6128839411046068,0.34752345743569873,1.9045247868423596,8.205162314983875e-05,0.003125,3.0,0.07013971223063531,0.875,0.9737787083375281
D,obs0.0012_act0.0_delay2,abrupt_bump,calibration_state,251000,8,0.0012,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0018370099745559853,0.08026183935167566,0.1472679695960274,3.9826898212034196,0.3437084892513278,1.853977566065327,0.00034815327877600616,0.0265625,3.0,0.07040947562014856,1.4166666666666667,0.9152150035458537
D,obs0.0012_act0.0_delay2,abrupt_bump,oracle,250000,8,0.0012,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.001634801423263383,0.008445561614928328,0.16088599829471242,3.3745460787363033,0.0,1.7381092379006922,8.141162647490268e-06,0.0,3.0,0.08228278518554938,1.3333333333333335,0.9737787083375281
D,obs0.0012_act0.0_delay2,abrupt_bump,oracle,251000,8,0.0012,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0016868352808526764,0.06678132848897543,0.16401826296542038,3.608585246773089,0.0,1.744461546885975,2.7973575181387678e-05,0.0234375,3.0,0.06615226662130902,0.7916666666666666,0.9152150035458537
D,obs0.0012_act0.004_delay0,abrupt_bump,frozen_start_calibration,250000,8,0.0012,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.75,0.15309310892394862,0.02601405768145696,0.07440044678542254,0.12742407318608154,4.159998176572985,0.9759119610160997,1.1696714434862576,0.00020710699424721503,0.0,3.0,0.14751436188194922,3.208333333333333,0.9737787083375281
D,obs0.0012_act0.004_delay0,abrupt_bump,frozen_start_calibration,251000,8,0.0012,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.1468201487964354,0.2690888943549825,0.12782685991343803,4.383839584116741,0.9125955002420073,1.1954297663117361,0.00018320358253461652,0.0,3.0,0.16850124709092001,3.541666666666667,0.9152150035458537
D,obs0.0012_act0.004_delay0,abrupt_bump,windowed_sysid,250000,8,0.0012,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0061248552231253145,0.01188286212294011,0.13342129519774804,3.9318809221430713,0.48499565133173306,2.1692917897383115,5.702007304681902e-05,0.009375000000000001,3.0,0.06064817385014849,0.7083333333333334,0.9737787083375281
D,obs0.0012_act0.004_delay0,abrupt_bump,windowed_sysid,251000,8,0.0012,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.006688193587077607,0.06409875510665662,0.13423531181063392,4.2471113692624325,0.4005072438282886,2.012270061662329,0.0001834929680829813,0.0328125,3.0,0.07034984252907699,1.2916666666666665,0.9152150035458537
D,obs0.0012_act0.004_delay0,abrupt_bump,calibration_state,250000,8,0.0012,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.006363347809012003,0.010435410940714226,0.1431021515521292,3.724861955584902,0.3866242780737941,1.943678049061973,3.406958305103724e-05,0.0015625,3.0,0.06668526961922533,0.7916666666666667,0.9737787083375281
D,obs0.0012_act0.004_delay0,abrupt_bump,calibration_state,251000,8,0.0012,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0045098750499313455,0.0733946255425888,0.14504118493993212,3.9761625681320236,0.4094911629016167,1.8983350667378898,0.0001312378838823102,0.0109375,3.0,0.07417744944161431,1.3333333333333335,0.9152150035458537
D,obs0.0012_act0.004_delay0,abrupt_bump,oracle,250000,8,0.0012,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.005886271962385389,0.012677309381429996,0.1495798987063681,3.5858644849023955,0.0,1.7381092379006922,1.572382562752003e-05,0.0,3.0,0.08167447779027766,1.2916666666666667,0.9737787083375281
D,obs0.0012_act0.004_delay0,abrupt_bump,oracle,251000,8,0.0012,0.004,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.005197218662550636,0.07013320454849258,0.15343438955284283,3.8185753395071567,0.0,1.744461546885975,3.824620777183129e-05,0.0234375,3.0,0.07113227017333765,0.7916666666666666,0.9152150035458537
D,obs0.0012_act0.004_delay2,abrupt_bump,frozen_start_calibration,250000,8,0.0012,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.75,0.15309310892394862,0.02458107684452231,0.07403537427743637,0.1265650666477955,4.152930748382989,0.9759119610160997,1.1696714434862576,0.00021659133660916087,0.0,3.0,0.14788238747953178,3.208333333333333,0.9737787083375281
D,obs0.0012_act0.004_delay2,abrupt_bump,frozen_start_calibration,251000,8,0.0012,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.1422896208573358,0.26716998376379464,0.12737330959023793,4.394988251828642,0.9125955002420073,1.1954297663117361,0.0001818834253778307,0.0,3.0,0.1671518672800738,3.458333333333333,0.9152150035458537
D,obs0.0012_act0.004_delay2,abrupt_bump,windowed_sysid,250000,8,0.0012,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.00973548661802965,0.008176360747311484,0.12081078726547317,4.314556986817863,0.2916863303146388,2.070792678035119,0.0002091458920956254,0.0515625,3.0,0.043625802271220246,0.45833333333333326,0.9737787083375281
D,obs0.0012_act0.004_delay2,abrupt_bump,windowed_sysid,251000,8,0.0012,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.005889263919739049,0.057488917935910336,0.12427804224580138,4.563367063622885,0.16673747551522003,1.9908672799121847,0.0004826794071367803,0.057812499999999996,3.0,0.0892583096537676,1.833333333333333,0.9152150035458537
D,obs0.0012_act0.004_delay2,abrupt_bump,calibration_state,250000,8,0.0012,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.004525987295274695,0.009969238630904362,0.13724522829947697,3.814512041085849,0.33546471951443113,1.8545006089162834,7.619061241137484e-05,0.0015625,3.0,0.07123058301155981,0.8333333333333333,0.9737787083375281
D,obs0.0012_act0.004_delay2,abrupt_bump,calibration_state,251000,8,0.0012,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.00345852810260222,0.08071565374911938,0.13946975731793854,4.149415952653307,0.3501214308997913,1.7587664618206094,0.00027279011400313286,0.0234375,3.0,0.07306532834785545,1.375,0.9152150035458537
D,obs0.0012_act0.004_delay2,abrupt_bump,oracle,250000,8,0.0012,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.004792601043188962,0.012264601341373792,0.14848834691148521,3.576458170891801,0.0,1.7381092379006922,1.664503842978777e-05,0.0,3.0,0.07313715799339231,0.7916666666666667,0.9737787083375281
D,obs0.0012_act0.004_delay2,abrupt_bump,oracle,251000,8,0.0012,0.004,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.003467668103495197,0.07022696166927014,0.15368749590203656,3.8122746235508354,0.0,1.744461546885975,3.8217925609634705e-05,0.0234375,3.0,0.06999555015716848,0.8333333333333333,0.9152150035458537
D,obs0.004_act0.0_delay0,abrupt_bump,frozen_start_calibration,250000,8,0.004,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.75,0.15309310892394862,0.025548015918242663,0.0830810148137998,0.12886536910731256,4.100821974034034,0.9759119610160997,1.1696714434862576,0.00020220648741823337,0.0,3.0,0.1234313122092497,2.4583333333333335,0.9737787083375281
D,obs0.004_act0.0_delay0,abrupt_bump,frozen_start_calibration,251000,8,0.004,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.5,0.1767766952966369,0.13893048781013115,0.2634550429387682,0.1305778353046109,4.3040924084422585,0.9125955002420073,1.1954297663117361,0.0001713589549902999,0.0,3.0,0.16605958741796523,3.458333333333333,0.9152150035458537
D,obs0.004_act0.0_delay0,abrupt_bump,windowed_sysid,250000,8,0.004,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.008113707853085484,0.012841151907731971,0.12916424953782824,3.9990750138094127,0.4201033146408858,2.200344638444056,8.572194409746476e-05,0.015625,3.0,0.05800748775626498,0.6666666666666666,0.9737787083375281
D,obs0.004_act0.0_delay0,abrupt_bump,windowed_sysid,251000,8,0.004,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.006820835805916151,0.06171742804956493,0.13345476888042934,4.245886830690287,0.4322149882856839,7.664647419848931,0.00017028807261483105,0.03125,3.0,0.0724636490965746,1.2083333333333335,0.9152150035458537
D,obs0.004_act0.0_delay0,abrupt_bump,calibration_state,250000,8,0.004,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0033736497221326057,0.009135091547861459,0.14361791041415203,3.6765996382692263,0.36939412010908373,1.9514250381305775,3.3283251140653425e-05,0.0,3.0,0.07100197154291985,0.875,0.9737787083375281
D,obs0.004_act0.0_delay0,abrupt_bump,calibration_state,251000,8,0.004,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.006334433560696896,0.06969706791332855,0.1482442522053094,3.8949499246485813,0.47240147160820656,1.9335359779232861,0.00012943432000855177,0.0125,3.0,0.06834334517001417,1.2916666666666665,0.9152150035458537
D,obs0.004_act0.0_delay0,abrupt_bump,oracle,250000,8,0.004,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.0038664630722366816,0.012193936530314359,0.15119529665540646,3.530688967137494,0.0,1.7381092379006922,1.1383782689710843e-05,0.0,3.0,0.08735880366132412,1.3333333333333333,0.9737787083375281
D,obs0.004_act0.0_delay0,abrupt_bump,oracle,251000,8,0.004,0.0,0,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,1.0,0.0,0.005162950342138402,0.06875267326221235,0.1551609372426076,3.7412967113982827,0.0,1.744461546885975,3.1935315382493096e-05,0.021875,3.0,0.07070126824010792,0.7916666666666666,0.9152150035458537
D,obs0.004_act0.0_delay2,abrupt_bump,frozen_start_calibration,250000,8,0.004,0.0,2,0.0,0.0,1.0,0.0,0.925,14,1.0,0.45,,0.75,0.15309310892394862,0.02367610256262006,0.07689327219639458,0.1282428453845877,4.104877036358755,0.9759119610160997,1.1696714434862576,0.000208606673137025,0.0,3.0,0.12910105334289657,2.6666666666666665,0.9737787083375281
