setting,mode,controller,rows,episodes,success,final_error,tail_error,path_efficiency,total_command,calibration_error,condition,excitation,overshoot_rate,event_count,peak_event_error,recovery_steps,initial_to_final_drift,success_stderr
g14_h48,abrupt_bump,calibration_state,2,16,0.0625,0.3668573390963119,0.4127253604290233,0.16830493072148514,3.1673646544883294,0.4649217567290996,1.410822624240771,0.00024025424497975672,0.009114583333333334,2.0,0.31748280517269456,4.65625,0.9113475423771831,0.05846339666834283
g14_h48,abrupt_bump,frozen_start_calibration,2,16,0.125,0.4917809509407066,0.4858417821148077,0.1657386653808145,3.1615886071549615,0.9105376439558904,1.1169419528032418,0.0002185389207560091,0.0,2.0,0.39726747667799406,6.71875,0.9113475423771831,0.07654655446197431
g14_h48,abrupt_bump,nominal_offline,2,16,0.125,0.49262090934677205,0.47265672516154156,0.18150326034792996,2.907732147344807,0.8784747433465292,1.0,0.00013773486123102246,0.0,2.0,0.4519021261131438,8.09375,0.9113475423771831,0.07654655446197431
g14_h48,abrupt_bump,oracle,2,16,0.0,0.37840299512485936,0.4087304179466563,0.18016739570683693,3.006423811870526,0.0,1.491831630595496,9.60544540625136e-05,0.0,2.0,0.2947558341841878,3.9375,0.9113475423771831,0.0
g14_h48,abrupt_bump,windowed_sysid,2,16,0.0,0.36119751958629154,0.4017318034528994,0.16564665621557495,3.2284516106061445,0.4195804685398638,32.87421401871119,0.00031778578396260155,0.022135416666666664,2.0,0.2743499132680238,3.84375,0.9113475423771831,0.0
g14_h48,random_walk,calibration_state,2,16,0.1875,0.3357934678419018,0.3808605773234465,0.2573524882231384,2.587806857745174,0.13354262472505352,1.131338739811738,4.8750070260903506e-05,0.0,0.0,0.0,nan,0.22025748531875428,0.13500995113031714
g14_h48,random_walk,frozen_start_calibration,2,16,0.1875,0.34178287051792333,0.3860330978781674,0.25775496597152864,2.577587366798531,0.21024805901490445,1.1277642860905654,4.885710759232313e-05,0.0,0.0,0.0,nan,0.22025748531875428,0.13500995113031714
g14_h48,random_walk,nominal_offline,2,16,0.125,0.3642405305706377,0.3976045046503829,0.2586910905535662,2.5628048356417006,0.3184879525905472,1.0,6.265346867884752e-05,0.0,0.0,0.0,nan,0.22025748531875428,0.11692679333668567
g14_h48,random_walk,oracle,2,16,0.1875,0.33671693848171513,0.38067137090937603,0.25964436078743136,2.568220694581332,0.0,1.1443201969463304,3.849007846910401e-05,0.0,0.0,0.0,nan,0.22025748531875428,0.13500995113031714
g14_h48,random_walk,windowed_sysid,2,16,0.1875,0.32112937858791346,0.3684004234841967,0.23954075785635573,2.7582362934590567,0.3989999769296495,2.272530273722626,0.00014545808235752906,0.013020833333333332,0.0,0.0,nan,0.22025748531875428,0.13500995113031714
g14_h48,severe_random_walk,calibration_state,2,16,0.125,0.22189135122860698,0.3178830525519336,0.22883678466243,2.8762032402246644,0.208932269946835,1.2794487324822827,0.00015541353518208875,0.0,0.0,0.0,nan,0.38685964415051705,0.07654655446197431
g14_h48,severe_random_walk,frozen_start_calibration,2,16,0.1875,0.23814971909869675,0.3250284550424587,0.22727903419067386,2.8981337647127434,0.36969854736537344,1.2749174045483573,0.00014195828976792745,0.0,0.0,0.0,nan,0.38685964415051705,0.13500995113031714
g14_h48,severe_random_walk,nominal_offline,2,16,0.1875,0.2944047420688717,0.35983829944483975,0.23719971198067885,2.7611741378209556,0.6253460928096061,1.0,0.0001405957572509338,0.0,0.0,0.0,nan,0.38685964415051705,0.13500995113031714
g14_h48,severe_random_walk,oracle,2,16,0.1875,0.23045627803055463,0.3209055467084896,0.23240044267638313,2.848604308491342,0.0,1.2809272644804501,0.00011718196384527158,0.0,0.0,0.0,nan,0.38685964415051705,0.13500995113031714
g14_h48,severe_random_walk,windowed_sysid,2,16,0.25,0.20921213345282907,0.3061003614543878,0.2149305781203136,3.041344247630816,0.3441420482480626,1.7701840915011062,0.0002997338202101532,0.020833333333333332,0.0,0.0,nan,0.38685964415051705,0.15309310892394862
g14_h48,sinusoidal,calibration_state,2,16,0.1875,0.36035441729706563,0.37685897731954854,0.2890694066733334,2.768199296533739,0.43049184951069197,1.3056738989593688,0.00010847486885556198,0.0,0.0,0.0,nan,0.383928678028281,0.13500995113031714
g14_h48,sinusoidal,frozen_start_calibration,2,16,0.0,0.3780093976914103,0.3805573802804717,0.2878180466131936,2.763858493689995,0.3501747290231688,1.1848089217677642,9.545294046811471e-05,0.0,0.0,0.0,nan,0.383928678028281,0.0
g14_h48,sinusoidal,nominal_offline,2,16,0.0,0.42459643151686594,0.4014694717820654,0.2988710479385681,2.6275426838253564,0.4189182949301562,1.0,8.30086801829052e-05,0.0,0.0,0.0,nan,0.383928678028281,0.0
g14_h48,sinusoidal,oracle,2,16,0.1875,0.3255707905566676,0.37173613337677347,0.2950371755351596,2.7088041186739242,0.0,1.2122970470763614,9.068801150734524e-05,0.0,0.0,0.0,nan,0.383928678028281,0.13500995113031714
g14_h48,sinusoidal,windowed_sysid,2,16,0.1875,0.3114238942925963,0.35578520310536293,0.2689427909545386,2.969045114511676,0.6121623940086933,1.695034197955764,0.0003086861859347976,0.022135416666666664,0.0,0.0,nan,0.383928678028281,0.13500995113031714
g14_h80,abrupt_bump,calibration_state,2,16,0.5,0.1085424505773593,0.46829641329904675,0.11303293102964634,5.565836389655332,0.323972472958716,1.8143558628462093,0.0003265976590667274,0.03359375,3.0,0.2393615312495889,3.5625000000000004,1.0837053518031543,0.1711632992203644
g14_h80,abrupt_bump,frozen_start_calibration,2,16,0.25,0.3738290288643781,0.5998878706506183,0.10988337036474628,5.374482183951023,1.0884210607767684,1.1169419528032418,0.00028392686633482543,0.0,3.0,0.3896325240061309,9.302083333333332,1.0837053518031543,0.15309310892394862
g14_h80,abrupt_bump,nominal_offline,2,16,0.1875,0.3758455611222404,0.5879893444935476,0.11999059043395385,4.877749502237334,1.1307545077927488,1.0,0.00016606105881329636,0.0,3.0,0.45852037700850284,12.375,1.0837053518031543,0.13500995113031714
g14_h80,abrupt_bump,oracle,2,16,0.5,0.10259080473110824,0.4584325152850281,0.1174870563590773,5.331420700094339,0.0,1.7776186010683563,0.00013699787286035548,0.04296875,3.0,0.24744187714903876,3.541666666666667,1.0837053518031543,0.1767766952966369
g14_h80,abrupt_bump,windowed_sysid,2,16,0.625,0.08939922220056629,0.440103825377378,0.10903337142835558,5.652214370884957,0.28885955306163924,2.032203806514329,0.00045398591314697216,0.05859375,3.0,0.24431700625772987,3.9166666666666665,1.0837053518031543,0.16493490211029277
g14_h80,random_walk,calibration_state,2,16,0.375,0.18833301049804202,0.5425760004722275,0.13985316531180622,4.3895865656852235,0.13282474508834577,1.1880476800812487,4.454197977282744e-05,0.0,0.0,0.0,nan,0.2757329854518395,0.1711632992203644
g14_h80,random_walk,frozen_start_calibration,2,16,0.375,0.18790546082588508,0.5446489927841527,0.13941353974512483,4.389143373711682,0.2650724220446034,1.1277642860905654,6.026117690590417e-05,0.0,0.0,0.0,nan,0.2757329854518395,0.1711632992203644
g14_h80,random_walk,nominal_offline,2,16,0.3125,0.21901495491777156,0.5601205829607561,0.14116852940683536,4.338259199234717,0.38126154418178404,1.0,7.153222407760756e-05,0.0,0.0,0.0,nan,0.2757329854518395,0.1621282040721565
g14_h80,random_walk,oracle,2,16,0.375,0.19245349658699162,0.5444652044990725,0.14067258213048575,4.361807236719409,0.0,1.168543197370942,4.227553383410625e-05,0.0,0.0,0.0,nan,0.2757329854518395,0.1711632992203644
g14_h80,random_walk,windowed_sysid,2,16,0.375,0.17276236822588661,0.5282260400105319,0.13135610720638263,4.654399997745621,0.2890715123563811,1.8383754674891737,0.00014778143404317953,0.01171875,0.0,0.0,nan,0.2757329854518395,0.1711632992203644
g14_h80,severe_random_walk,calibration_state,2,16,0.4375,0.15060833326669698,0.5144959367100386,0.13652744077329304,4.760893605597341,0.24319634250611832,1.3611580126986749,9.950381722979566e-05,0.0015625,0.0,0.0,nan,0.5504721439703832,0.17396999725850065
g14_h80,severe_random_walk,frozen_start_calibration,2,16,0.1875,0.21277284928845602,0.5331518228549356,0.13527679448849342,4.7621669129434245,0.5050540958896585,1.2749174045483573,0.0001421175879681545,0.0,0.0,0.0,nan,0.5504721439703832,0.13500995113031714
g14_h80,severe_random_walk,nominal_offline,2,16,0.1875,0.282039423065945,0.5660658342927656,0.1351004452110534,4.55399370393226,0.7045338228907723,1.0,0.0001388075407355405,0.0,0.0,0.0,nan,0.5504721439703832,0.13500995113031714
g14_h80,severe_random_walk,oracle,2,16,0.4375,0.13776488132919631,0.5058030146971051,0.1388279413480466,4.7252752946393635,0.0,1.3611676045149794,8.087508466091737e-05,0.00703125,0.0,0.0,nan,0.5504721439703832,0.17396999725850065
g14_h80,severe_random_walk,windowed_sysid,2,16,0.5,0.12713101363514845,0.4915170967044048,0.12839034699565752,5.024591622992041,0.3458260900428888,1.6602717206632802,0.0002345046624664616,0.01875,0.0,0.0,nan,0.5504721439703832,0.1711632992203644
g14_h80,sinusoidal,calibration_state,2,16,0.25,0.2591478788861715,0.5970925262302791,0.15138061683012144,4.6822428143669175,0.26957674621881417,1.4228565385646346,0.00010071356703696772,0.00078125,0.0,0.0,nan,0.3828456475284748,0.14404504627852505
g14_h80,sinusoidal,frozen_start_calibration,2,16,0.3125,0.2480222323765411,0.5914058281401715,0.1508203694970962,4.682505644356195,0.19098910299735156,1.1848089217677642,9.393257091901104e-05,0.0,0.0,0.0,nan,0.3828456475284748,0.1468517443166613
g14_h80,sinusoidal,nominal_offline,2,16,0.25,0.3059955907425772,0.624371963345705,0.15799600893842042,4.430012398098735,0.30573436611194404,1.0,8.00495555145724e-05,0.0,0.0,0.0,nan,0.3828456475284748,0.14404504627852505
g14_h80,sinusoidal,oracle,2,16,0.375,0.20629493656271172,0.5765156229586564,0.15418376216331878,4.609028272733196,0.0,1.2047547740071634,8.826573283516955e-05,0.0,0.0,0.0,nan,0.3828456475284748,0.14404504627852505
g14_h80,sinusoidal,windowed_sysid,2,16,0.375,0.22297744269360048,0.5720945866608975,0.14332470581684092,4.921089758736711,0.4198571895575337,2.90348601476473,0.00019121842082137376,0.01640625,0.0,0.0,nan,0.3828456475284748,0.14404504627852505
g20_h48,abrupt_bump,calibration_state,2,16,0.3125,0.22049139316478666,0.42966340255891267,0.36163071972344735,2.461826676939078,0.5587294994523683,1.3889093181841738,0.0001346621804592231,0.0078125,2.0,0.05642123162539643,0.78125,0.9113475423771831,0.1468517443166613
g20_h48,abrupt_bump,frozen_start_calibration,2,16,0.1875,0.39397157064877963,0.49556719195595017,0.34900911656836264,2.5139891712391798,0.9105376439558904,1.1169419528032418,0.00010677108118674968,0.0,2.0,0.15802310745031733,2.46875,0.9113475423771831,0.13500995113031714
g20_h48,abrupt_bump,nominal_offline,2,16,0.125,0.3798891217642588,0.4898754738485651,0.3659371638347659,2.3847162372600827,0.8784747433465292,1.0,7.005983437537348e-05,0.0,2.0,0.17237756987109726,2.65625,0.9113475423771831,0.11692679333668567
g20_h48,abrupt_bump,oracle,2,16,0.3125,0.21730832372538977,0.4229401842857221,0.3808438842177,2.327052804211658,0.0,1.491831630595496,8.345426323655927e-06,0.0,2.0,0.04781298682862789,0.5,0.9113475423771831,0.1468517443166613
g20_h48,abrupt_bump,windowed_sysid,2,16,0.375,0.19425490022932773,0.40926782564046715,0.3346615441290467,2.634790733055053,0.421369320861199,33.8773736717112,0.00021544149667651472,0.028645833333333332,2.0,0.040349377563741115,0.5,0.9113475423771831,0.14404504627852505
g20_h48,random_walk,calibration_state,2,16,0.375,0.19048449296109382,0.39506048836596186,0.3041281728615747,2.0260008110865053,0.1484743313957124,1.1322688602349968,7.085456507466493e-06,0.0,0.0,0.0,nan,0.22025748531875428,0.16493490211029277
g20_h48,random_walk,frozen_start_calibration,2,16,0.4375,0.2003283103029146,0.39806965953918994,0.3050542051097213,2.0194794735168085,0.21024805901490445,1.1277642860905654,6.567440603669308e-06,0.0,0.0,0.0,nan,0.22025748531875428,0.17396999725850065
g20_h48,random_walk,nominal_offline,2,16,0.25,0.23123508941778406,0.41396127079905753,0.30635149117550325,2.016365271817177,0.3184879525905472,1.0,1.4083593407837195e-05,0.0,0.0,0.0,nan,0.22025748531875428,0.14404504627852505
g20_h48,random_walk,oracle,2,16,0.375,0.18684063546036422,0.3939531815311867,0.3060561115144782,2.0125110318143715,0.0,1.1443201969463304,2.3716597802389165e-06,0.0,0.0,0.0,nan,0.22025748531875428,0.16493490211029277
g20_h48,random_walk,windowed_sysid,2,16,0.5,0.1622738980208751,0.3724233220865718,0.2709538461092464,2.271201612545357,0.3331669350567346,2.8386254219962535,0.0001340246796611441,0.016927083333333336,0.0,0.0,nan,0.22025748531875428,0.1767766952966369
g20_h48,severe_random_walk,calibration_state,2,16,0.5625,0.15541452178578521,0.35017254892977556,0.3139913391741084,2.379179946355605,0.21503387325416923,1.292313111265492,4.483887438472919e-05,0.0,0.0,0.0,nan,0.38685964415051705,0.17396999725850065
